"task_id","prompt","code_0","code_1","code_2","code_3","pass_rate_0","pass_rate_1","pass_rate_2","pass_rate_3","err_0","err_1","err_2","err_3"
"HumanEval/139","
def special_factorial(n):
    """"""The Brazilian factorial is defined as:
    brazilian_factorial(n) = n! * (n-1)! * (n-2)! * ... * 1!
    where n > 0

    For example:
    >>> special_factorial(4)
    288

    The function will receive an integer as input and should return the special
    factorial of this integer.
    """"""
","
import math

def special_factorial(n):
    if n == 1:
        return 1
    else:
        result = 1
        for i in range(1, n+1):
            result *= math.factorial(i)
        return result
","
import math

def special_factorial(n):
    if n == 1:
        return 1
    else:
        return math.factorial(n) * special_factorial(n-1)
","
from math import factorial

def special_factorial(n):
    if n == 1:
        return 1
    else:
        result = 1
        for i in range(1, n + 1):
            result *= factorial(i)
        return result
","
from math import factorial

def special_factorial(n):
    if n == 1:
        return 1
    else:
        result = 1
        for i in range(1, n+1):
            result *= factorial(i)
        return result
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/140","
def fix_spaces(text):
    """"""
    Given a string text, replace all spaces in it with underscores, 
    and if a string has more than 2 consecutive spaces, 
    then replace all consecutive spaces with - 
    
    fix_spaces(""Example"") == ""Example""
    fix_spaces(""Example 1"") == ""Example_1""
    fix_spaces("" Example 2"") == ""_Example_2""
    fix_spaces("" Example   3"") == ""_Example-3""
    """"""
","
import re

def fix_spaces(text):
    return re.sub(r'\s{3,}', '-', re.sub(r'\s{2}', '_', text.replace(' ', '_')))
","
def fix_spaces(text):
    import re
    text = re.sub(' +', lambda x: '_' if len(x.group()) == 1 else '-', text)
    return re.sub(' ', '_', text)

","
def fix_spaces(text):
    import re
    underscored_text = text.replace("" "", ""_"")
    if re.search(r'\s{3,}', underscored_text):
        return re.sub(r'\s{3,}', ""-"", underscored_text)
    return underscored_text
","
import re

def fix_spaces(text):
    return re.sub(r'\s{3,}', '-', re.sub(r'\s{2}', '_', text.replace(' ', '_')))
","60.0","80.0","60.0","60.0","","","",""
"HumanEval/141","
def file_name_check(file_name):
    """"""Create a function which takes a string representing a file's name, and returns
    'Yes' if the the file's name is valid, and returns 'No' otherwise.
    A file's name is considered to be valid if and only if all the following conditions 
    are met:
    - There should not be more than three digits ('0'-'9') in the file's name.
    - The file's name contains exactly one dot '.'
    - The substring before the dot should not be empty, and it starts with a letter from 
    the latin alphapet ('a'-'z' and 'A'-'Z').
    - The substring after the dot should be one of these: ['txt', 'exe', 'dll']
    Examples:
    file_name_check(""example.txt"") # => 'Yes'
    file_name_check(""1example.dll"") # => 'No' (the name should start with a latin alphapet letter)
    """"""
","
import re

def file_name_check(file_name):
    if len(re.findall(r'\d', file_name)) > 3:
        return 'No'
    if file_name.count('.') != 1:
        return 'No'
    name, ext = file_name.split('.')
    if not name or not name[0].isalpha():
        return 'No'
    if ext not in ['txt', 'exe', 'dll']:
        return 'No'
    return 'Yes'
","
import re

def file_name_check(file_name):
    valid_extensions = ['txt', 'exe', 'dll']
    if len(re.findall(r'\d', file_name)) > 3:
        return 'No'
    if file_name.count('.') != 1:
        return 'No'
    name_without_extension = file_name.split('.')[0]
    extension = file_name.split('.')[1]
    if not name_without_extension or not name_without_extension[0].isalpha():
        return 'No'
    if extension not in valid_extensions:
        return 'No'
    return 'Yes'
","
import re

def file_name_check(file_name):
    if len(re.findall(r'\d', file_name)) > 3:
        return 'No'
    if file_name.count('.') != 1:
        return 'No'
    file_parts = file_name.split('.')
    if len(file_parts) != 2:
        return 'No'
    if not file_parts[0] or not file_parts[0][0].isalpha():
        return 'No'
    if file_parts[1] not in ['txt', 'exe', 'dll']:
        return 'No'
    return 'Yes'
","
import re

def file_name_check(file_name):
    if len(re.findall(r'\d', file_name)) > 3:
        return 'No'
    
    if file_name.count('.') != 1:
        return 'No'
    
    name, ext = file_name.split('.')
    if not name or not name[0].isalpha():
        return 'No'
    
    if ext not in ['txt', 'exe', 'dll']:
        return 'No'
    
    return 'Yes'
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/142","


def sum_squares(lst):
    """"""""
    This function will take a list of integers. For all entries in the list, the function shall square the integer entry if its index is a 
    multiple of 3 and will cube the integer entry if its index is a multiple of 4 and not a multiple of 3. The function will not 
    change the entries in the list whose indexes are not a multiple of 3 or 4. The function shall then return the sum of all entries. 
    
    Examples:
    For lst = [1,2,3] the output should be 6
    For lst = []  the output should be 0
    For lst = [-1,-5,2,-1,-5]  the output should be -126
    """"""
","
def sum_squares(lst):
    return sum(x**2 if i % 3 == 0 else x**3 if i % 4 == 0 else x for i, x in enumerate(lst))
","
def sum_squares(lst):
    result = 0
    for i, num in enumerate(lst):
        if i % 3 == 0:
            result += num**2
        elif i % 4 == 0 and i % 3 != 0:
            result += num**3
        else:
            result += num
    return result
","
import numpy as np

def sum_squares(lst):
    return np.sum([x**2 if i % 3 == 0 else x**3 if i % 4 == 0 else x for i, x in enumerate(lst)])
","
def sum_squares(lst):
    total = 0
    for i, num in enumerate(lst):
        if i % 3 == 0:
            total += num ** 2
        elif i % 4 == 0:
            total += num ** 3
    return total
","100.0","100.0","100.0","27.27272727272727","","","",""
"HumanEval/143","
def words_in_sentence(sentence):
    """"""
    You are given a string representing a sentence,
    the sentence contains some words separated by a space,
    and you have to return a string that contains the words from the original sentence,
    whose lengths are prime numbers,
    the order of the words in the new string should be the same as the original one.

    Example 1:
        Input: sentence = ""This is a test""
        Output: ""is""

    Example 2:
        Input: sentence = ""lets go for swimming""
        Output: ""go for""

    Constraints:
        * 1 <= len(sentence) <= 100
        * sentence contains only letters
    """"""
","
import sympy

def words_in_sentence(sentence):
    def is_prime(n):
        return sympy.isprime(n)

    words = sentence.split()
    prime_words = [word for word in words if is_prime(len(word))]
    return ' '.join(prime_words)
","
from sympy import isprime

def words_in_sentence(sentence):
    words = sentence.split()
    prime_words = [word for word in words if isprime(len(word))]
    return ' '.join(prime_words)
","
from sympy import isprime

def words_in_sentence(sentence):
    words = sentence.split()
    prime_words = [word for word in words if isprime(len(word))]
    return ' '.join(prime_words)
","
import sympy

def words_in_sentence(sentence):
    def is_prime(n):
        return n > 1 and all(n % i != 0 for i in range(2, int(n**0.5) + 1))

    words = sentence.split()
    prime_words = [word for word in words if is_prime(len(word))]
    
    return ' '.join(prime_words)
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/144","
def simplify(x, n):
    """"""Your task is to implement a function that will simplify the expression
    x * n. The function returns True if x * n evaluates to a whole number and False
    otherwise. Both x and n, are string representation of a fraction, and have the following format,
    <numerator>/<denominator> where both numerator and denominator are positive whole numbers.

    You can assume that x, and n are valid fractions, and do not have zero as denominator.

    simplify(""1/5"", ""5/1"") = True
    simplify(""1/6"", ""2/1"") = False
    simplify(""7/10"", ""10/2"") = False
    """"""
","
from fractions import Fraction

def simplify(x, n):
    x_val = Fraction(x)
    n_val = Fraction(n)
    result = x_val * n_val
    return result.denominator == 1
","
from fractions import Fraction

def simplify(x, n):
    x_val = Fraction(x)
    n_val = Fraction(n)
    result = x_val * n_val
    return result == int(result)
","
from fractions import Fraction

def simplify(x, n):
    x_frac = Fraction(x)
    n_frac = Fraction(n)
    
    result = x_frac * n_frac
    
    return result.denominator == 1
","
from fractions import Fraction

def simplify(x, n):
    x_value = Fraction(x)
    n_value = Fraction(n)
    
    product = x_value * n_value
    
    return product.denominator == 1
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/145","
def order_by_points(nums):
    """"""
    Write a function which sorts the given list of integers
    in ascending order according to the sum of their digits.
    Note: if there are several items with similar sum of their digits,
    order them based on their index in original list.

    For example:
    >>> order_by_points([1, 11, -1, -11, -12]) == [-1, -11, 1, -12, 11]
    >>> order_by_points([]) == []
    """"""
","
from functools import cmp_to_key

def order_by_points(nums):
    def compare(a, b):
        sum_a = sum(map(int, str(abs(a))))
        sum_b = sum(map(int, str(abs(b)))
        if sum_a == sum_b:
            return nums.index(a) - nums.index(b)
        return sum_a - sum_b

    return sorted(nums, key=cmp_to_key(compare))
","
from collections import defaultdict

def order_by_points(nums):
    def digit_sum(num):
        return sum(int(digit) for digit in str(num))

    num_points = defaultdict(list)
    for i, num in enumerate(nums):
        num_points[digit_sum(num)].append((i, num))

    sorted_nums = [num for sum_points in sorted(num_points.items()) for i, num in sorted(sum_points[1], key=lambda x: x[0])]
    
    return sorted_nums
","
from functools import cmp_to_key

def order_by_points(nums):
    def sum_of_digits(num):
        return sum(int(digit) for digit in str(abs(num)))

    def compare_digits(x, y):
        if sum_of_digits(x) == sum_of_digits(y):
            return nums.index(x) - nums.index(y)
        else:
            return sum_of_digits(x) - sum_of_digits(y)

    return sorted(nums, key=cmp_to_key(compare_digits))
","
from functools import cmp_to_key

def order_by_points(nums):
    def digit_sum(num):
        return sum(int(d) for d in str(abs(num)))

    def compare_digits(a, b):
        sum_a, sum_b = digit_sum(a), digit_sum(b)
        if sum_a == sum_b:
            return nums.index(a) - nums.index(b)
        return sum_a - sum_b

    return sorted(nums, key=cmp_to_key(compare_digits))
","0","50.0","50.0","50.0","  File ""<string>"", line 7
    sum_b = sum(map(int, str(abs(b)))
               ^
SyntaxError: '(' was never closed
","","",""
"HumanEval/146","
def specialFilter(nums):
    """"""Write a function that takes an array of numbers as input and returns 
    the number of elements in the array that are greater than 10 and both 
    first and last digits of a number are odd (1, 3, 5, 7, 9).
    For example:
    specialFilter([15, -73, 14, -15]) => 1 
    specialFilter([33, -2, -3, 45, 21, 109]) => 2
    """"""
","
from typing import List

def specialFilter(nums: List[int]) -> int:
    def is_odd_digit(num):
        return int(str(num)[0]) % 2 != 0 and int(str(num)[-1]) % 2 != 0

    count = 0
    for num in nums:
        if num > 10 and is_odd_digit(num):
            count += 1

    return count
","
from typing import List

def specialFilter(nums: List[int]) -> int:
    return sum(1 for num in nums if num > 10 and int(str(abs(num))[0]) % 2 != 0 and int(str(abs(num))[-1]) % 2 != 0)
  ","
from typing import List

def specialFilter(nums: List[int]) -> int:
    return sum(1 for num in nums if num > 10 and str(num)[0] in ['1', '3', '5', '7', '9'] and str(num)[-1] in ['1', '3', '5', '7', '9'])
","
from typing import List

def specialFilter(nums: List[int]) -> int:
    return sum(1 for num in nums if num > 10 and str(num)[0] in ['1', '3', '5', '7', '9'] and str(num)[-1] in ['1', '3', '5', '7', '9'])
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/147","
def get_max_triples(n):
    """"""
    You are given a positive integer n. You have to create an integer array a of length n.
        For each i (1 ≤ i ≤ n), the value of a[i] = i * i - i + 1.
        Return the number of triples (a[i], a[j], a[k]) of a where i < j < k, 
    and a[i] + a[j] + a[k] is a multiple of 3.

    Example :
        Input: n = 5
        Output: 1
        Explanation: 
        a = [1, 3, 7, 13, 21]
        The only valid triple is (1, 7, 13).
    """"""
","
from itertools import combinations

def get_max_triples(n):
    a = [i * i - i + 1 for i in range(1, n+1)]
    count = 0
    for i, j, k in combinations(a, 3):
        if (i + j + k) % 3 == 0:
            count += 1
    return count
","
from itertools import combinations

def get_max_triples(n):
    a = [i * i - i + 1 for i in range(1, n+1)]
    count = 0
    for triplet in combinations(a, 3):
        if sum(triplet) % 3 == 0:
            count += 1
    return count
 ","
from itertools import combinations

def get_max_triples(n):
    a = [i * i - i + 1 for i in range(1, n + 1)]
    count = 0
    for i, j, k in combinations(a, 3):
        if (i + j + k) % 3 == 0:
            count += 1
    return count
","
def get_max_triples(n):
    count = 0
    for i in range(1, n+1):
        a = i * i - i + 1
        if a % 3 == 0:
            count += i - 1
    return count
","100.0","100.0","100.0","0.0","","","",""
"HumanEval/148","
def bf(planet1, planet2):
    '''
    There are eight planets in our solar system: the closerst to the Sun 
    is Mercury, the next one is Venus, then Earth, Mars, Jupiter, Saturn, 
    Uranus, Neptune.
    Write a function that takes two planet names as strings planet1 and planet2. 
    The function should return a tuple containing all planets whose orbits are 
    located between the orbit of planet1 and the orbit of planet2, sorted by 
    the proximity to the sun. 
    The function should return an empty tuple if planet1 or planet2
    are not correct planet names. 
    Examples
    bf(""Jupiter"", ""Neptune"") ==> (""Saturn"", ""Uranus"")
    bf(""Earth"", ""Mercury"") ==> (""Venus"")
    bf(""Mercury"", ""Uranus"") ==> (""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"")
    '''
","
def bf(planet1, planet2):
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    if planet1 not in planets or planet2 not in planets:
        return ()
    start_idx = planets.index(planet1)
    end_idx = planets.index(planet2)
    if start_idx > end_idx:
        start_idx, end_idx = end_idx, start_idx
    return tuple(sorted(planets[start_idx+1:end_idx], key=lambda x: planets.index(x)))

","
def bf(planet1, planet2):
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    
    if planet1 not in planets or planet2 not in planets:
        return ()
    
    start_idx = planets.index(planet1)
    end_idx = planets.index(planet2)
    
    if start_idx > end_idx:
        start_idx, end_idx = end_idx, start_idx
    
    return tuple(sorted(planets[start_idx+1:end_idx], key=lambda x: planets.index(x)))

","
def bf(planet1, planet2):
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    orbit_order = {planet: index for index, planet in enumerate(planets)}
    
    if planet1 not in orbit_order or planet2 not in orbit_order:
        return ()
    
    start_idx = min(orbit_order[planet1], orbit_order[planet2])
    end_idx = max(orbit_order[planet1], orbit_order[planet2])
    
    sorted_planets = sorted([planet for planet in planets[start_idx+1:end_idx]], key=lambda x: orbit_order[x])
    return tuple(sorted_planets)
","
from collections import OrderedDict

def bf(planet1, planet2):
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    
    orbits = OrderedDict({""Mercury"": 1, ""Venus"": 2, ""Earth"": 3, ""Mars"": 4, ""Jupiter"": 5, ""Saturn"": 6, ""Uranus"": 7, ""Neptune"": 8})
    
    if planet1 not in planets or planet2 not in planets:
        return ()
    
    start = min(orbits[planet1], orbits[planet2])
    end = max(orbits[planet1], orbits[planet2])
    
    result = [planet for planet in planets if start < orbits[planet] < end]
    
    return tuple(result)
  ","100.0","100.0","100.0","100.0","","","",""
"HumanEval/149","
def sorted_list_sum(lst):
    """"""Write a function that accepts a list of strings as a parameter,
    deletes the strings that have odd lengths from it,
    and returns the resulted list with a sorted order,
    The list is always a list of strings and never an array of numbers,
    and it may contain duplicates.
    The order of the list should be ascending by length of each word, and you
    should return the list sorted by that rule.
    If two words have the same length, sort the list alphabetically.
    The function should return a list of strings in sorted order.
    You may assume that all words will have the same length.
    For example:
    assert list_sort([""aa"", ""a"", ""aaa""]) => [""aa""]
    assert list_sort([""ab"", ""a"", ""aaa"", ""cd""]) => [""ab"", ""cd""]
    """"""
","
from typing import List

def sorted_list_sum(lst: List[str]) -> List[str]:
    return sorted([word for word in lst if len(word) % 2 == 0], key=lambda x: (len(x), x))
","
from typing import List

def sorted_list_sum(lst: List[str]) -> List[str]:
    return sorted([word for word in lst if len(word) % 2 == 0], key=lambda x: (len(x), x))
","
from typing import List

def sorted_list_sum(lst: List[str]) -> List[str]:
    return sorted(filter(lambda x: len(x) % 2 == 0, set(lst)), key=lambda x: (len(x), x))
","
from typing import List

def list_sort(lst: List[str]) -> List[str]:
    lst = [word for word in lst if len(word) % 2 == 0]
    return sorted(lst, key=lambda word: (len(word), word))
","100.0","100.0","100.0","0","","","","Traceback (most recent call last):
  File ""<string>"", line 61, in <module>
NameError: name 'sorted_list_sum' is not defined
"
"HumanEval/150","
def x_or_y(n, x, y):
    """"""A simple program which should return the value of x if n is 
    a prime number and should return the value of y otherwise.

    Examples:
    for x_or_y(7, 34, 12) == 34
    for x_or_y(15, 8, 5) == 5
    
    """"""
","
import math

def x_or_y(n, x, y):
    """"""A simple program which should return the value of x if n is 
    a prime number and should return the value of y otherwise.

    Examples:
    for x_or_y(7, 34, 12) == 34
    for x_or_y(15, 8, 5) == 5
    
    """"""
    if n < 2:
        return y
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return y
    return x
","Sure! Here is the Python function x_or_y with the necessary imports included:

python
import math

def x_or_y(n, x, y):
    """"""A simple program which should return the value of x if n is 
    a prime number and should return the value of y otherwise.

    Examples:
    for x_or_y(7, 34, 12) == 34
    for x_or_y(15, 8, 5) == 5
    
    """"""
    def is_prime(n):
        if n <= 1:
            return False
        for i in range(2, int(math.sqrt(n)) + 1):
            if n % i == 0:
                return False
        return True

    if is_prime(n):
        return x
    else:
        return y
","
import math

def x_or_y(n, x, y):
    """"""A simple program which should return the value of x if n is 
    a prime number and should return the value of y otherwise.

    Examples:
    for x_or_y(7, 34, 12) == 34
    for x_or_y(15, 8, 5) == 5
    
    """"""
    def is_prime(num):
        if num <= 1:
            return False
        if num == 2:
            return True
        if num % 2 == 0:
            return False
        for i in range(3, int(math.sqrt(num)) + 1, 2):
            if num % i == 0:
                return False
        return True

    return x if is_prime(n) else y
","
import math

def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(math.sqrt(num)) + 1):
        if num % i == 0:
            return False
    return True

def x_or_y(n, x, y):
    if is_prime(n):
        return x
    else:
        return y
","100.0","0","100.0","100.0","","  File ""<string>"", line 1
    Sure! Here is the Python function x_or_y with the necessary imports included:
        ^
SyntaxError: invalid syntax
","",""
"HumanEval/151","
def double_the_difference(lst):
    '''
    Given a list of numbers, return the sum of squares of the numbers
    in the list that are odd. Ignore numbers that are negative or not integers.
    
    double_the_difference([1, 3, 2, 0]) == 1 + 9 + 0 + 0 = 10
    double_the_difference([-1, -2, 0]) == 0
    double_the_difference([9, -2]) == 81
    double_the_difference([0]) == 0  
   
    If the input list is empty, return 0.
    '''
","
from typing import List

def double_the_difference(lst: List[int]) -> int:
    return sum(x**2 for x in lst if x > 0 and x % 2 != 0)
","
from typing import List

def double_the_difference(lst: List[int]) -> int:
    return sum(x**2 for x in lst if x > 0 and x % 2 != 0)
","
from typing import List

def double_the_difference(lst: List[int]) -> int:
    return sum(x**2 for x in lst if x > 0 and x % 2 != 0)
","
from typing import List

def double_the_difference(lst: List[int]) -> int:
    return sum(x ** 2 for x in lst if x > 0 and x % 2 == 1)
","71.42857142857143","71.42857142857143","71.42857142857143","100.0","","","",""
"HumanEval/152","
def compare(game,guess):
    """"""I think we all remember that feeling when the result of some long-awaited
    event is finally known. The feelings and thoughts you have at that moment are
    definitely worth noting down and comparing.
    Your task is to determine if a person correctly guessed the results of a number of matches.
    You are given two arrays of scores and guesses of equal length, where each index shows a match. 
    Return an array of the same length denoting how far off each guess was. If they have guessed correctly,
    the value is 0, and if not, the value is the absolute difference between the guess and the score.
    
    
    example:

    compare([1,2,3,4,5,1],[1,2,3,4,2,-2]) -> [0,0,0,0,3,3]
    compare([0,5,0,0,0,4],[4,1,1,0,0,-2]) -> [4,4,1,0,0,6]
    """"""
","
from typing import List

def compare(game: List[int], guess: List[int]) -> List[int]:
    return [abs(game[i] - guess[i]) if game[i] != guess[i] else 0 for i in range(len(game))]
","
from typing import List

def compare(game: List[int], guess: List[int]) -> List[int]:
    return [abs(game[i] - guess[i]) if game[i] != guess[i] else 0 for i in range(len(game))]
","
from typing import List

def compare(game: List[int], guess: List[int]) -> List[int]:
    return [abs(s - g) for s, g in zip(game, guess)]
","
from typing import List

def compare(game: List[int], guess: List[int]) -> List[int]:
    return [abs(game[i] - guess[i]) if game[i] != guess[i] else 0 for i in range(len(game))]
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/153","
def Strongest_Extension(class_name, extensions):
    """"""You will be given the name of a class (a string) and a list of extensions.
    The extensions are to be used to load additional classes to the class. The
    strength of the extension is as follows: Let CAP be the number of the uppercase
    letters in the extension's name, and let SM be the number of lowercase letters 
    in the extension's name, the strength is given by the fraction CAP - SM. 
    You should find the strongest extension and return a string in this 
    format: ClassName.StrongestExtensionName.
    If there are two or more extensions with the same strength, you should
    choose the one that comes first in the list.
    For example, if you are given ""Slices"" as the class and a list of the
    extensions: ['SErviNGSliCes', 'Cheese', 'StuFfed'] then you should
    return 'Slices.SErviNGSliCes' since 'SErviNGSliCes' is the strongest extension 
    (its strength is -1).
    Example:
    for Strongest_Extension('my_class', ['AA', 'Be', 'CC']) == 'my_class.AA'
    """"""
","
def Strongest_Extension(class_name, extensions):
    def strength(extension):
        CAP = sum(1 for char in extension if char.isupper())
        SM = sum(1 for char in extension if char.islower())
        return CAP - SM

    strongest_extension = max(extensions, key=strength)
    return f""{class_name}.{strongest_extension}""
","
def Strongest_Extension(class_name, extensions):
    strength_lst = [(ext, sum(1 for c in ext if c.isupper()) - sum(1 for c in ext if c.islower())) for ext in extensions]
    sorted_lst = sorted(strength_lst, key=lambda x: (x[1], extensions.index(x[0])))
    strongest_ext = sorted_lst[0][0]
    return f""{class_name}.{strongest_ext}""
","
def Strongest_Extension(class_name, extensions):
    import re
    
    def calculate_strength(extension):
        caps_count = len(re.findall(r'[A-Z]', extension))
        small_count = len(re.findall(r'[a-z]', extension))
        return caps_count - small_count
    
    strongest_extension = max(extensions, key=calculate_strength)
    
    return f""{class_name}.{strongest_extension}""
","
def Strongest_Extension(class_name, extensions):
    def strength(extension):
        cap = sum(1 for c in extension if c.isupper())
        sm = sum(1 for c in extension if c.islower())
        return cap - sm

    strongest_extension = max(extensions, key=strength)
    return f'{class_name}.{strongest_extension}'
","100.0","22.22222222222222","100.0","100.0","","","",""
"HumanEval/154","
def cycpattern_check(a , b):
    """"""You are given 2 words. You need to return True if the second word or any of its rotations is a substring in the first word
    cycpattern_check(""abcd"",""abd"") => False
    cycpattern_check(""hello"",""ell"") => True
    cycpattern_check(""whassup"",""psus"") => False
    cycpattern_check(""abab"",""baa"") => True
    cycpattern_check(""efef"",""eeff"") => False
    cycpattern_check(""himenss"",""simen"") => True

    """"""
","
from itertools import permutations

def cycpattern_check(a, b):
    for perm in permutations(b):
        if ''.join(perm) in a:
            return True
    return False
","
from itertools import permutations

def cycpattern_check(a, b):
    for perm in permutations(b):
        if ''.join(perm) in a:
            return True
    return False
","
from itertools import permutations

def cycpattern_check(a, b):
    b_permutations = [''.join(p) for p in permutations(b)]
    
    for perm in b_permutations:
        if perm in a:
            return True
            
    return False
","
from itertools import permutations

def cycpattern_check(a , b):
    for perm in permutations(b):
        if ''.join(perm) in a:
            return True
    return False
","66.66666666666666","66.66666666666666","66.66666666666666","66.66666666666666","","","",""
"HumanEval/155","
def even_odd_count(num):
    """"""Given an integer. return a tuple that has the number of even and odd digits respectively.

     Example:
        even_odd_count(-12) ==> (1, 1)
        even_odd_count(123) ==> (1, 2)
    """"""
","
def even_odd_count(num):
    even_count = sum(1 for digit in str(abs(num)) if int(digit) % 2 == 0)
    odd_count = sum(1 for digit in str(abs(num)) if int(digit) % 2 != 0)
    return (even_count, odd_count)
","
def even_odd_count(num):
    num_str = str(abs(num))
    even_count = sum(1 for digit in num_str if int(digit) % 2 == 0)
    odd_count = sum(1 for digit in num_str if int(digit) % 2 != 0)
    return even_count, odd_count
","
def even_odd_count(num):
    even_count = 0
    odd_count = 0
    for digit in str(abs(num)):
        if int(digit) % 2 == 0:
            even_count += 1
        else:
            odd_count += 1
    return (even_count, odd_count)
","
def even_odd_count(num):
    even_count = sum(1 for digit in str(abs(num)) if int(digit) % 2 == 0)
    odd_count = sum(1 for digit in str(abs(num)) if int(digit) % 2 != 0)
    return (even_count, odd_count)
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/156","
def int_to_mini_roman(number):
    """"""
    Given a positive integer, obtain its roman numeral equivalent as a string,
    and return it in lowercase.
    Restrictions: 1 <= num <= 1000

    Examples:
    >>> int_to_mini_roman(19) == 'xix'
    >>> int_to_mini_roman(152) == 'clii'
    >>> int_to_mini_roman(426) == 'cdxxvi'
    """"""
","
def int_to_mini_roman(number):
    roman_numerals = {
        1: 'i', 4: 'iv', 5: 'v', 9: 'ix', 10: 'x', 40: 'xl', 50: 'l',
        90: 'xc', 100: 'c', 400: 'cd', 500: 'd', 900: 'cm', 1000: 'm'
    }
    
    if not 1 <= number <= 1000:
        raise ValueError(""Input number must be between 1 and 1000"")
    
    result = ''
    for value, numeral in sorted(roman_numerals.items(), key=lambda x: x[0], reverse=True):
        while number >= value:
            result += numeral
            number -= value
    
    return result.lower()
","
def int_to_mini_roman(number):
    numerals = {
        1: 'i', 4: 'iv', 5: 'v', 9: 'ix', 10: 'x', 40: 'xl',
        50: 'l', 90: 'xc', 100: 'c', 400: 'cd', 500: 'd', 900: 'cm',
        1000: 'm'
    }

    if not 1 <= number <= 1000:
        raise ValueError(""Input must be between 1 and 1000"")

    result = ''
    for value, numeral in sorted(numerals.items(), reverse=True):
        while number >= value:
            result += numeral
            number -= value

    return result.lower()
","
def int_to_mini_roman(number):
    num_to_roman = {1: 'i', 4: 'iv', 5: 'v', 9: 'ix', 10: 'x', 40: 'xl', 50: 'l', 90: 'xc', 100: 'c', 400: 'cd', 500: 'd', 900: 'cm', 1000: 'm'}
    result = ''
    for value in sorted(num_to_roman.keys(), reverse=True):
        if number >= value:
            count = number // value
            result += num_to_roman[value] * count
            number %= value
    return result.lower()
","
def int_to_mini_roman(number):
    roman_numerals = {
        1: 'i', 4: 'iv', 5: 'v', 9: 'ix', 10: 'x',
        40: 'xl', 50: 'l', 90: 'xc', 100: 'c',
        400: 'cd', 500: 'd', 900: 'cm', 1000: 'm'
    }
    
    if number <= 0 or number > 1000:
        return ""Invalid number""
    
    result = """"
    for value, numeral in sorted(roman_numerals.items(), reverse=True):
        while number >= value:
            result += numeral
            number -= value
    
    return result.lower()
","100.0","100.0","100.0","100.0","","","",""
"HumanEval/157","
def right_angle_triangle(a, b, c):
    '''
    Given the lengths of the three sides of a triangle. Return True if the three
    sides form a right-angled triangle, False otherwise.
    A right-angled triangle is a triangle in which one angle is right angle or 
    90 degree.
    Example:
    right_angle_triangle(3, 4, 5) == True
    right_angle_triangle(1, 2, 3) == False
    '''
","
import math

def right_angle_triangle(a, b, c):
    '''
    Given the lengths of the three sides of a triangle. Return True if the three
    sides form a right-angled triangle, False otherwise.
    A right-angled triangle is a triangle in which one angle is right angle or 
    90 degree.
    Example:
    right_angle_triangle(3, 4, 5) == True
    right_angle_triangle(1, 2, 3) == False
    '''
    sides = [a, b, c]
    sides.sort()
    return math.isclose(sides[0]**2 + sides[1]**2, sides[2]**2)
","
import math

def right_angle_triangle(a, b, c):
    '''
    Given the lengths of the three sides of a triangle. Return True if the three
    sides form a right-angled triangle, False otherwise.
    A right-angled triangle is a triangle in which one angle is right angle or 
    90 degree.
    Example:
    right_angle_triangle(3, 4, 5) == True
    right_angle_triangle(1, 2, 3) == False
    '''
    
    sides = [a, b, c]
    sides.sort()
    
    return math.isclose(math.pow(sides[0], 2) + math.pow(sides[1], 2), math.pow(sides[2], 2), rel_tol=1e-09)
","
import math

def right_angle_triangle(a, b, c):
    '''
    Given the lengths of the three sides of a triangle. Return True if the three
    sides form a right-angled triangle, False otherwise.
    A right-angled triangle is a triangle in which one angle is right angle or 
    90 degree.
    Example:
    right_angle_triangle(3, 4, 5) == True
    right_angle_triangle(1, 2, 3) == False
    '''
    sides = [a, b, c]
    sides.sort()
    
    if sides[2]**2 == sides[0]**2 + sides[1]**2:
        return True
    else:
        return False
","
import math

def right_angle_triangle(a, b, c):
    '''
    Given the lengths of the three sides of a triangle. Return True if the three
    sides form a right-angled triangle, False otherwise.
    A right-angled triangle is a triangle in which one angle is right angle or 
    90 degree.
    Example:
    right_angle_triangle(3, 4, 5) == True
    right_angle_triangle(1, 2, 3) == False
    '''
    sides = [a, b, c]
    sides.sort()
    
    return sides[0]**2 + sides[1]**2 == sides[2]**2
","100.0","100.0","100.0","100.0","","","",""
